# kind	source	symbol	disposition	rationale
request	crates/gvm-gmp/src/commands/report_configs.rs	ModifyReportConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/report_formats.rs	CreateReportFormatRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/report_formats.rs	DeleteReportFormatRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/report_formats.rs	GetReportFormatsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/report_formats.rs	ImportReportFormatRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/report_formats.rs	ModifyReportFormatRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	CreateReportRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	DeleteAuditReportRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	DeleteReportRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	ExportScanReportRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	GetAuditReportHostsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	GetAuditReportRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	GetAuditReportsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	GetReportExportRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	GetReportRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	GetReportsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	GetScanReportRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/reports.rs	ImportReportRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/results.rs	GetResultRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/results.rs	GetResultsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/roles.rs	CreateRoleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/roles.rs	DeleteRoleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/roles.rs	GetRolesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/roles.rs	ModifyRoleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	ClonePolicyRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	CloneScanConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	CreatePolicyRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	CreateScanConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	DeletePolicyRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	DeleteScanConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	GetPoliciesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	GetPolicyRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	GetScanConfigPreferenceRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	GetScanConfigPreferencesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	GetScanConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	GetScanConfigsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	ImportPolicyRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	ImportScanConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	ModifyPolicyRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	ModifyScanConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scan_configs.rs	SyncConfigRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scanners.rs	CloneScannerRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scanners.rs	CreateScannerRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scanners.rs	DeleteScannerRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scanners.rs	GetScannerRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scanners.rs	GetScannersRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scanners.rs	ModifyScannerRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/scanners.rs	VerifyScannerRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/schedules.rs	CloneScheduleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/schedules.rs	CreateScheduleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/schedules.rs	CreateTypedScheduleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/schedules.rs	DeleteScheduleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/schedules.rs	GetScheduleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/schedules.rs	GetSchedulesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/schedules.rs	ModifyScheduleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/schedules.rs	ModifyTypedScheduleRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/secinfo.rs	GetInfoListRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/secinfo.rs	GetInfoRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	DescribeAuthRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetLicenseRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetResourceNameRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetResourceNamesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetSettingsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetSystemAggregatesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetSystemFeedsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetSystemInfoRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetSystemPreferencesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetTimezonesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetVulnRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetVulnerabilityRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	GetVulnsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	ModifyAuthRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	ModifyLicenseRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	ModifyLicenseWithOptsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	ModifySettingRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	RunWizardRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	RunWizardWithOptsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system.rs	SystemHelpRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/system_reports.rs	GetSystemReportsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tags.rs	CreateTagRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tags.rs	DeleteTagRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tags.rs	GetTagsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tags.rs	ModifyTagRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/targets.rs	CloneTargetRequest	canonical-request	Complete clone input, semantic alias metadata, direct validation/encoding, and typed response.
request	crates/gvm-gmp/src/commands/targets.rs	CreateTargetRequest	canonical-request	Complete create input with final-value validation, direct encoding, and typed response.
request	crates/gvm-gmp/src/commands/targets.rs	DeleteTargetRequest	canonical-request	Complete delete input with direct metadata/encoding and typed response.
request	crates/gvm-gmp/src/commands/targets.rs	GetTargetRequest	canonical-request	Complete detail input with semantic alias metadata, direct encoding, and typed response.
request	crates/gvm-gmp/src/commands/targets.rs	GetTargetsRequest	canonical-request	Complete list input with direct metadata/encoding and typed response.
request	crates/gvm-gmp/src/commands/targets.rs	ModifyTargetRequest	canonical-request	Complete modify input with final-value validation, direct encoding, and typed response.
request	crates/gvm-gmp/src/commands/tasks.rs	CloneTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	CreateAgentGroupTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	CreateAuditRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	CreateContainerImageTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	CreateContainerTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	CreateImportTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	CreateOciImageTargetTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	CreateTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	CreateWebApplicationTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	DeleteTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	GetAuditsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	GetTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	GetTasksRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	ModifyAuditRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	ModifyTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tasks.rs	MoveTaskRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tls_certificates.rs	CreateTlsCertificateRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tls_certificates.rs	DeleteTlsCertificateRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tls_certificates.rs	GetTlsCertificatesRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/tls_certificates.rs	ModifyTlsCertificateRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/trashcan.rs	EmptyTrashcanRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/user_settings.rs	GetUserSettingRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/user_settings.rs	GetUserSettingsRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/user_settings.rs	ModifyUserSettingRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/users.rs	CreateUserRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/users.rs	DeleteUserRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/users.rs	GetUsersRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/users.rs	ModifyUserRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/version.rs	GetVersionRequest	transitional	Pending bounded family migration under #602.
request	crates/gvm-gmp/src/commands/web_application_targets.rs	CloneWebApplicationTargetRequest	canonical-request	Complete clone input with semantic alias metadata, direct encoding, and typed response.
request	crates/gvm-gmp/src/commands/web_application_targets.rs	CreateWebApplicationTargetRequest	canonical-request	Complete create input with direct metadata/encoding and typed response.
request	crates/gvm-gmp/src/commands/web_application_targets.rs	DeleteWebApplicationTargetRequest	canonical-request	Complete delete input with direct metadata/encoding and typed response.
request	crates/gvm-gmp/src/commands/web_application_targets.rs	GetWebApplicationTargetRequest	canonical-request	Complete detail input with semantic alias metadata, direct encoding, and typed response.
request	crates/gvm-gmp/src/commands/web_application_targets.rs	GetWebApplicationTargetsRequest	canonical-request	Complete list input with direct metadata/encoding and typed response.
request	crates/gvm-gmp/src/commands/web_application_targets.rs	ModifyWebApplicationTargetRequest	canonical-request	Complete modify input with direct metadata/encoding and typed response.
